Carrier Code,Date (MM/DD/YYYY),Flight Number,Tail Number,Origin Airport,Scheduled Arrival Time,Actual Arrival Time,Scheduled Elapsed Time (Minutes),Actual Elapsed Time (Minutes),Arrival Delay (Minutes),Wheels-on Time,Taxi-In time (Minutes),Delay Carrier (Minutes),Delay Weather (Minutes),Delay National Aviation System (Minutes),Delay Security (Minutes),Delay Late Aircraft Arrival (Minutes)
DL,01/29/2021,0684,N133DU,SLC,12:42,12:15,192,174,-27,12:00,15,0,0,0,0,0
DL,01/29/2021,0699,N126DU,SLC,17:33,17:24,176,164,-9,17:13,11,0,0,0,0,0
DL,01/29/2021,0746,N138DU,SLC,22:07,21:31,182,158,-36,21:24,7,0,0,0,0,0
DL,01/29/2021,0898,N135DQ,SEA,17:55,17:34,240,223,-21,17:25,9,0,0,0,0,0
DL,01/29/2021,1319,N965AT,ATL,20:59,20:57,120,124,-2,20:51,6,0,0,0,0,0
DL,01/29/2021,1332,N608AT,ATL,17:11,17:17,115,125,6,17:11,6,0,0,0,0,0
DL,01/29/2021,1347,N998AT,ATL,09:04,09:00,119,124,-4,08:52,8,0,0,0,0,0
DL,01/29/2021,1360,N947AT,ATL,15:46,15:36,121,116,-10,15:31,5,0,0,0,0,0
DL,01/29/2021,1374,N964AT,ATL,23:31,23:39,115,125,8,23:31,8,0,0,0,0,0
DL,01/29/2021,2204,N946AT,ATL,13:35,13:36,122,130,1,13:28,8,0,0,0,0,0
DL,01/30/2021,0684,N133DU,SLC,14:10,14:09,185,179,-1,14:00,9,0,0,0,0,0
DL,01/30/2021,0746,N131DU,SLC,22:07,22:00,182,183,-7,21:47,13,0,0,0,0,0
DL,01/30/2021,0898,N135DQ,SEA,17:55,17:46,240,244,-9,17:24,22,0,0,0,0,0
DL,01/30/2021,1332,N965AT,ATL,18:56,18:48,126,121,-8,18:30,18,0,0,0,0,0
DL,01/30/2021,1347,N928AT,ATL,09:04,08:58,119,116,-6,08:50,8,0,0,0,0,0
DL,01/30/2021,1360,N928AT,ATL,15:56,15:45,121,110,-11,15:38,7,0,0,0,0,0
DL,01/30/2021,1374,N946AT,ATL,23:31,09:01,115,123,570,08:48,13,0,562,8,0,0
DL,01/30/2021,2204,N991AT,ATL,13:35,13:18,122,108,-17,13:12,6,0,0,0,0,0
DL,01/31/2021,0684,N123DQ,SLC,12:42,16:54,192,189,252,16:35,19,151,0,101,0,0
DL,01/31/2021,0699,N133DU,SLC,18:30,19:56,180,214,86,19:29,27,0,0,86,0,0
DL,01/31/2021,0746,N126DU,SLC,22:07,21:52,182,172,-15,21:42,10,0,0,0,0,0
DL,01/31/2021,0898,N136DQ,SEA,17:25,19:40,235,256,135,19:17,23,0,0,135,0,0
DL,01/31/2021,1319,N943AT,ATL,20:59,21:00,120,125,1,20:40,20,0,0,0,0,0
DL,01/31/2021,1332,N979AT,ATL,17:11,19:45,115,149,154,19:29,16,0,0,154,0,0
DL,01/31/2021,1347,N927AT,ATL,09:03,11:49,123,130,166,11:35,14,0,0,166,0,0
DL,01/31/2021,1360,N954AT,ATL,15:51,16:41,121,122,50,16:26,15,0,0,50,0,0
DL,01/31/2021,1374,N949AT,ATL,23:31,23:33,115,121,2,23:16,17,0,0,0,0,0
DL,01/31/2021,2204,N965AT,ATL,12:15,15:01,115,144,166,14:43,18,0,0,166,0,0
DL,02/01/2021,0684,N127DU,SLC,12:42,12:49,192,197,7,12:34,15,0,0,0,0,0
DL,02/01/2021,0699,N123DQ,SLC,18:30,18:13,180,169,-17,17:57,16,0,0,0,0,0
DL,02/01/2021,0746,N131DU,SLC,22:07,22:09,182,177,2,22:03,6,0,0,0,0,0
DL,02/01/2021,0898,N135DQ,SEA,17:25,17:19,235,229,-6,17:08,11,0,0,0,0,0
DL,02/01/2021,1319,N926AT,ATL,20:59,20:50,120,115,-9,20:45,5,0,0,0,0,0
DL,02/01/2021,1332,N944AT,ATL,17:11,17:01,115,109,-10,16:54,7,0,0,0,0,0
DL,02/01/2021,1347,N971AT,ATL,09:03,09:10,123,131,7,08:58,12,0,0,0,0,0
DL,02/01/2021,1360,N980AT,ATL,15:51,15:33,121,108,-18,15:28,5,0,0,0,0,0
DL,02/01/2021,1374,N928AT,ATL,23:31,23:29,115,116,-2,23:24,5,0,0,0,0,0
DL,02/01/2021,2204,N717JL,ATL,12:15,12:14,115,114,-1,12:06,8,0,0,0,0,0
DL,02/02/2021,0684,N135DQ,SLC,14:10,14:01,185,182,-9,13:55,6,0,0,0,0,0
DL,02/02/2021,0746,N133DU,SLC,22:07,21:44,182,164,-23,21:38,6,0,0,0,0,0
DL,02/02/2021,0898,N131DU,SEA,17:25,17:38,235,230,13,17:27,11,0,0,0,0,0
DL,02/02/2021,1332,N991AT,ATL,18:56,18:54,126,125,-2,18:45,9,0,0,0,0,0
DL,02/02/2021,1347,N944AT,ATL,09:03,08:54,123,118,-9,08:46,8,0,0,0,0,0
DL,02/02/2021,1360,N948AT,ATL,15:51,15:52,121,126,1,15:46,6,0,0,0,0,0
DL,02/02/2021,1374,N947AT,ATL,23:31,00:26,115,117,55,00:20,6,53,0,2,0,0
DL,02/02/2021,2204,N991AT,ATL,12:15,12:17,115,119,2,12:11,6,0,0,0,0,0
DL,02/03/2021,0684,N124DU,SLC,14:10,14:03,185,187,-7,13:54,9,0,0,0,0,0
DL,02/03/2021,0746,N130DU,SLC,22:07,21:49,182,163,-18,21:41,8,0,0,0,0,0
DL,02/03/2021,0898,N126DU,SEA,17:25,17:18,235,232,-7,17:08,10,0,0,0,0,0
DL,02/03/2021,1332,N989AT,ATL,18:56,18:53,126,127,-3,18:41,12,0,0,0,0,0
DL,02/03/2021,1347,N982AT,ATL,09:03,09:24,123,139,21,09:13,11,0,0,21,0,0
DL,02/03/2021,1360,N998AT,ATL,15:51,15:38,121,112,-13,15:32,6,0,0,0,0,0
DL,02/03/2021,1374,N947AT,ATL,23:31,23:27,115,119,-4,23:20,7,0,0,0,0,0
DL,02/03/2021,2204,N989AT,ATL,12:15,12:14,115,118,-1,12:07,7,0,0,0,0,0
DL,02/04/2021,0684,N129DU,SLC,12:42,12:22,192,181,-20,12:06,16,0,0,0,0,0
DL,02/04/2021,0699,N135DQ,SLC,18:30,19:50,180,211,80,19:35,15,0,0,80,0,0
DL,02/04/2021,0746,N133DU,SLC,22:07,22:44,182,219,37,22:16,28,0,0,37,0,0
DL,02/04/2021,0898,N131DU,SEA,17:25,18:32,235,261,67,18:12,20,0,0,67,0,0
DL,02/04/2021,1319,N929AT,ATL,20:59,21:02,120,103,3,20:55,7,0,0,0,0,0
DL,02/04/2021,1332,N991AT,ATL,17:11,19:04,115,148,113,18:48,16,80,0,33,0,0
DL,02/04/2021,1347,N981AT,ATL,09:03,08:49,123,116,-14,08:41,8,0,0,0,0,0
DL,02/04/2021,1360,N996AT,ATL,15:51,18:19,121,142,148,18:03,16,25,0,123,0,0
DL,02/04/2021,1374,N990AT,ATL,23:31,23:24,115,112,-7,23:18,6,0,0,0,0,0
DL,02/04/2021,2204,N977AT,ATL,12:15,12:10,115,116,-5,12:04,6,0,0,0,0,0
DL,02/05/2021,0684,N131DU,SLC,12:42,12:30,192,189,-12,12:13,17,0,0,0,0,0
DL,02/05/2021,0699,N138DU,SLC,18:30,18:41,180,193,11,18:23,18,0,0,0,0,0
DL,02/05/2021,0746,N129DU,SLC,22:07,21:49,182,171,-18,21:42,7,0,0,0,0,0
DL,02/05/2021,0898,N130DU,SEA,17:25,17:33,235,252,8,17:17,16,0,0,0,0,0
DL,02/05/2021,1319,N970AT,ATL,20:59,20:48,120,111,-11,20:40,8,0,0,0,0,0
DL,02/05/2021,1332,N944AT,ATL,17:11,17:07,115,117,-4,16:56,11,0,0,0,0,0
DL,02/05/2021,1347,N946AT,ATL,09:03,08:47,123,110,-16,08:39,8,0,0,0,0,0
DL,02/05/2021,1360,N947AT,ATL,15:51,15:40,121,109,-11,15:35,5,0,0,0,0,0
DL,02/05/2021,1374,N964AT,ATL,23:31,23:27,115,113,-4,23:20,7,0,0,0,0,0
DL,02/05/2021,2204,N608AT,ATL,12:15,12:16,115,121,1,12:11,5,0,0,0,0,0
DL,02/06/2021,0684,N130DU,SLC,14:10,14:10,185,188,0,14:02,8,0,0,0,0,0
DL,02/06/2021,0746,N135DQ,SLC,22:07,22:35,182,172,28,22:28,7,28,0,0,0,0
DL,02/06/2021,0898,N129DU,SEA,17:25,17:42,235,255,17,17:08,34,0,0,17,0,0
DL,02/06/2021,1332,N997AT,ATL,18:56,18:59,126,121,3,18:39,20,0,0,0,0,0
DL,02/06/2021,1347,N982AT,ATL,09:03,08:49,123,114,-14,08:40,9,0,0,0,0,0
DL,02/06/2021,1360,N944AT,ATL,15:51,15:42,121,113,-9,15:30,12,0,0,0,0,0
DL,02/06/2021,1374,N944AT,ATL,23:31,23:20,115,106,-11,23:12,8,0,0,0,0,0
DL,02/06/2021,2204,N996AT,ATL,12:15,12:17,115,120,2,12:10,7,0,0,0,0,0
DL,02/07/2021,0684,N115DU,SLC,14:10,13:59,185,171,-11,13:49,10,0,0,0,0,0
DL,02/07/2021,0746,N138DU,SLC,22:07,21:50,182,161,-17,21:42,8,0,0,0,0,0
DL,02/07/2021,0898,N115DU,SEA,17:25,23:59,235,216,394,23:53,6,0,394,0,0,0
DL,02/07/2021,1332,N991AT,ATL,18:56,18:45,126,119,-11,18:35,10,0,0,0,0,0
DL,02/07/2021,1347,N929AT,ATL,09:03,09:00,123,119,-3,08:49,11,0,0,0,0,0
DL,02/07/2021,1360,N964AT,ATL,15:51,15:33,121,107,-18,15:28,5,0,0,0,0,0
DL,02/07/2021,1374,N978AT,ATL,23:31,23:21,115,113,-10,23:15,6,0,0,0,0,0
DL,02/07/2021,2204,N928AT,ATL,12:15,12:11,115,118,-4,12:05,6,0,0,0,0,0
DL,02/08/2021,0684,N121DU,SLC,12:42,12:18,192,175,-24,12:02,16,0,0,0,0,0
DL,02/08/2021,0699,N135DQ,SLC,18:30,18:32,180,189,2,18:16,16,0,0,0,0,0
DL,02/08/2021,0746,N133DU,SLC,22:07,21:45,182,166,-22,21:34,11,0,0,0,0,0
DL,02/08/2021,0898,N115DU,SEA,17:25,17:09,235,227,-16,16:52,17,0,0,0,0,0
DL,02/08/2021,1319,N893AT,ATL,20:59,20:52,120,116,-7,20:36,16,0,0,0,0,0
DL,02/08/2021,1332,N971AT,ATL,17:11,17:15,115,122,4,16:59,16,0,0,0,0,0
DL,02/08/2021,1347,N997AT,ATL,09:03,09:05,123,128,2,08:55,10,0,0,0,0,0
DL,02/08/2021,1360,N953AT,ATL,15:51,15:48,121,121,-3,15:32,16,0,0,0,0,0
DL,02/08/2021,1374,N944AT,ATL,23:31,23:16,115,105,-15,23:11,5,0,0,0,0,0
DL,02/08/2021,2204,N998AT,ATL,12:15,12:23,115,128,8,12:08,15,0,0,0,0,0
DL,02/09/2021,0684,N116DU,SLC,14:10,13:43,185,164,-27,13:35,8,0,0,0,0,0
DL,02/09/2021,0746,N129DU,SLC,22:07,21:39,182,157,-28,21:31,8,0,0,0,0,0
DL,02/09/2021,0898,N133DU,SEA,17:25,17:13,235,229,-12,16:49,24,0,0,0,0,0
DL,02/09/2021,1332,N995AT,ATL,18:56,18:41,126,117,-15,18:31,10,0,0,0,0,0
DL,02/09/2021,1347,N954AT,ATL,09:03,08:54,123,116,-9,08:42,12,0,0,0,0,0
DL,02/09/2021,1360,N926AT,ATL,15:51,15:39,121,112,-12,15:31,8,0,0,0,0,0
DL,02/09/2021,1374,N925AT,ATL,23:31,23:25,115,111,-6,23:19,6,0,0,0,0,0
DL,02/09/2021,2204,N995AT,ATL,12:15,12:14,115,115,-1,12:03,11,0,0,0,0,0
DL,02/10/2021,0684,N108DQ,SLC,14:10,13:59,185,180,-11,13:48,11,0,0,0,0,0
DL,02/10/2021,0746,N116DU,SLC,22:07,21:39,182,159,-28,21:32,7,0,0,0,0,0
DL,02/10/2021,0898,N130DU,SEA,17:25,17:09,235,219,-16,16:54,15,0,0,0,0,0
DL,02/10/2021,1332,N979AT,ATL,18:56,18:40,126,114,-16,18:26,14,0,0,0,0,0
DL,02/10/2021,1347,N996AT,ATL,09:03,08:49,123,110,-14,08:43,6,0,0,0,0,0
DL,02/10/2021,1360,N948AT,ATL,15:51,15:41,121,113,-10,15:28,13,0,0,0,0,0
DL,02/10/2021,1374,N925AT,ATL,23:31,23:17,115,104,-14,23:12,5,0,0,0,0,0
DL,02/10/2021,2204,N979AT,ATL,12:15,12:02,115,108,-13,11:56,6,0,0,0,0,0
DL,02/11/2021,0684,N133DU,SLC,12:42,12:28,192,185,-14,12:11,17,0,0,0,0,0
DL,02/11/2021,0699,N108DQ,SLC,18:30,18:50,180,205,20,18:28,22,0,0,20,0,0
DL,02/11/2021,0746,N129DU,SLC,22:07,21:42,182,160,-25,21:32,10,0,0,0,0,0
DL,02/11/2021,0898,N126DU,SEA,17:25,17:13,235,227,-12,16:44,29,0,0,0,0,0
DL,02/11/2021,1319,N989AT,ATL,20:59,20:46,120,112,-13,20:36,10,0,0,0,0,0
DL,02/11/2021,1332,N929AT,ATL,17:11,17:18,115,123,7,17:00,18,0,0,0,0,0
DL,02/11/2021,1347,N988AT,ATL,09:03,08:52,123,114,-11,08:43,9,0,0,0,0,0
DL,02/11/2021,1360,N942AT,ATL,15:51,15:48,121,120,-3,15:38,10,0,0,0,0,0
DL,02/11/2021,1374,N929AT,ATL,23:31,00:29,115,105,58,00:23,6,58,0,0,0,0
DL,02/11/2021,2204,N717JL,ATL,12:15,12:13,115,116,-2,12:03,10,0,0,0,0,0
DL,02/12/2021,0684,N135DQ,SLC,12:42,12:24,192,179,-18,12:10,14,0,0,0,0,0
DL,02/12/2021,0699,N126DU,SLC,18:30,18:28,180,182,-2,18:10,18,0,0,0,0,0
DL,02/12/2021,0746,N116DU,SLC,22:07,21:42,182,162,-25,21:35,7,0,0,0,0,0
DL,02/12/2021,0898,N130DU,SEA,17:25,17:29,235,231,4,17:07,22,0,0,0,0,0
DL,02/12/2021,1319,N979AT,ATL,20:59,20:50,120,113,-9,20:43,7,0,0,0,0,0
DL,02/12/2021,1332,N996AT,ATL,17:11,17:15,115,121,4,17:08,7,0,0,0,0,0
DL,02/12/2021,1347,N980AT,ATL,09:03,08:47,123,113,-16,08:37,10,0,0,0,0,0
DL,02/12/2021,1360,N991AT,ATL,15:51,15:30,121,103,-21,15:24,6,0,0,0,0,0
DL,02/12/2021,1374,N995AT,ATL,23:31,23:15,115,105,-16,23:09,6,0,0,0,0,0
DL,02/12/2021,2204,N942AT,ATL,12:15,12:15,115,118,0,12:06,9,0,0,0,0,0
DL,02/13/2021,0684,N104DU,SLC,14:10,14:07,185,176,-3,13:54,13,0,0,0,0,0
DL,02/13/2021,0746,N108DQ,SLC,22:07,22:15,182,184,8,22:07,8,0,0,0,0,0
DL,02/13/2021,0898,N116DU,SEA,17:25,21:34,235,247,249,21:17,17,0,203,12,0,34
DL,02/13/2021,1332,N986AT,ATL,18:56,20:13,126,108,77,20:04,9,77,0,0,0,0
DL,02/13/2021,1347,N928AT,ATL,09:03,08:43,123,103,-20,08:35,8,0,0,0,0,0
DL,02/13/2021,1360,N997AT,ATL,15:51,15:39,121,111,-12,15:28,11,0,0,0,0,0
DL,02/13/2021,1374,N997AT,ATL,23:31,23:02,115,100,-29,22:54,8,0,0,0,0,0
DL,02/13/2021,2204,N927AT,ATL,12:15,12:14,115,121,-1,12:01,13,0,0,0,0,0
DL,02/14/2021,0684,N124DU,SLC,14:10,14:07,185,189,-3,13:55,12,0,0,0,0,0
DL,02/14/2021,0746,N138DU,SLC,22:07,22:17,182,171,10,22:07,10,0,0,0,0,0
DL,02/14/2021,0898,N116DU,SEA,17:25,17:56,235,268,31,17:28,28,0,0,31,0,0
DL,02/14/2021,1332,N944AT,ATL,18:56,19:10,126,113,14,18:57,13,0,0,0,0,0
DL,02/14/2021,1347,N952AT,ATL,09:03,08:46,123,107,-17,08:33,13,0,0,0,0,0
DL,02/14/2021,1360,N926AT,ATL,15:51,15:48,121,105,-3,15:35,13,0,0,0,0,0
DL,02/14/2021,1374,N988AT,ATL,23:31,23:32,115,118,1,23:15,17,0,0,0,0,0
DL,02/14/2021,2204,N943AT,ATL,12:15,12:47,115,107,32,12:41,6,19,0,0,0,13
DL,02/15/2021,0684,N133DU,SLC,12:42,12:48,192,201,6,12:31,17,0,0,0,0,0
DL,02/15/2021,0699,N124DU,SLC,18:30,21:56,180,185,206,21:47,9,0,0,206,0,0
DL,02/15/2021,0746,N137DU,SLC,22:07,23:54,182,231,107,22:52,62,0,0,107,0,0
DL,02/15/2021,0898,N138DU,SEA,17:25,17:47,235,232,22,17:25,22,22,0,0,0,0
DL,02/15/2021,1319,N981AT,ATL,20:59,22:51,120,119,112,22:32,19,0,0,112,0,0
DL,02/15/2021,1332,N948AT,ATL,17:11,19:24,115,150,133,18:33,51,0,0,133,0,0
DL,02/15/2021,1347,N952AT,ATL,09:03,08:39,123,103,-24,08:32,7,0,0,0,0,0
DL,02/15/2021,1360,N991AT,ATL,15:51,15:50,121,103,-1,15:41,9,0,0,0,0,0
DL,02/15/2021,1374,N988AT,ATL,23:31,08:22,115,114,531,08:11,11,0,0,531,0,0
DL,02/15/2021,2204,N965AT,ATL,12:15,12:38,115,138,23,12:16,22,0,0,23,0,0
DL,02/16/2021,0684,N130DU,SLC,14:10,15:34,185,201,84,15:22,12,0,68,16,0,0
DL,02/16/2021,0746,N129DU,SLC,22:07,22:14,182,192,7,22:09,5,0,0,0,0,0
DL,02/16/2021,0898,N137DU,SEA,17:25,19:12,235,230,107,18:57,15,0,0,0,0,107
DL,02/16/2021,1332,N954AT,ATL,18:56,18:29,126,105,-27,18:18,11,0,0,0,0,0
DL,02/16/2021,1347,N979AT,ATL,09:03,09:05,123,117,2,08:49,16,0,0,0,0,0
DL,02/16/2021,1360,N953AT,ATL,15:51,16:03,121,111,12,15:52,11,0,0,0,0,0
DL,02/16/2021,1374,N940AT,ATL,23:31,23:11,115,97,-20,23:05,6,0,0,0,0,0
DL,02/16/2021,2204,N893AT,ATL,12:15,13:39,115,185,84,13:26,13,0,14,70,0,0
DL,02/17/2021,0684,N126DU,SLC,14:10,17:29,185,217,199,17:10,19,167,0,32,0,0
DL,02/17/2021,0746,N108DQ,SLC,22:07,22:06,182,176,-1,21:59,7,0,0,0,0,0
DL,02/17/2021,0898,N129DU,SEA,17:25,17:15,235,232,-10,17:01,14,0,0,0,0,0
DL,02/17/2021,1332,N977AT,ATL,18:56,18:37,126,111,-19,18:28,9,0,0,0,0,0
DL,02/17/2021,1347,N998AT,ATL,09:03,08:34,123,97,-29,08:28,6,0,0,0,0,0
DL,02/17/2021,1360,N986AT,ATL,15:51,15:43,121,116,-8,15:32,11,0,0,0,0,0
DL,02/17/2021,1374,N929AT,ATL,23:31,23:24,115,104,-7,23:18,6,0,0,0,0,0
DL,02/17/2021,2204,N977AT,ATL,12:15,12:00,115,101,-15,11:55,5,0,0,0,0,0
DL,02/18/2021,0684,N138DU,SLC,12:42,12:50,192,204,8,12:41,9,0,0,0,0,0
DL,02/18/2021,0699,N129DU,SLC,18:30,18:47,180,205,17,18:11,36,0,0,17,0,0
DL,02/18/2021,0746,N137DU,SLC,22:07,21:51,182,172,-16,21:41,10,0,0,0,0,0
DL,02/18/2021,0898,N108DQ,SEA,17:25,17:18,235,233,-7,17:00,18,0,0,0,0,0
DL,02/18/2021,1319,N989AT,ATL,20:59,20:44,120,109,-15,20:35,9,0,0,0,0,0
DL,02/18/2021,1332,N952AT,ATL,17:11,17:37,115,111,26,17:27,10,0,0,0,0,26
DL,02/18/2021,1347,N940AT,ATL,09:03,09:05,123,130,2,08:36,29,0,0,0,0,0
DL,02/18/2021,1360,N998AT,ATL,15:51,15:54,121,129,3,15:36,18,0,0,0,0,0
DL,02/18/2021,1374,N951AT,ATL,23:31,23:24,115,107,-7,23:14,10,0,0,0,0,0
DL,02/18/2021,2204,N953AT,ATL,12:15,12:41,115,124,26,12:22,19,0,17,9,0,0
DL,02/19/2021,0684,N108DQ,SLC,12:42,12:31,192,186,-11,12:14,17,0,0,0,0,0
DL,02/19/2021,0699,N133DU,SLC,18:30,18:24,180,186,-6,18:07,17,0,0,0,0,0
DL,02/19/2021,0746,N104DU,SLC,22:07,22:00,182,173,-7,21:52,8,0,0,0,0,0
DL,02/19/2021,0898,N126DU,SEA,17:25,17:13,235,227,-12,16:59,14,0,0,0,0,0
DL,02/19/2021,1319,N607AT,ATL,20:59,21:04,120,116,5,20:58,6,0,0,0,0,0
DL,02/19/2021,1332,N893AT,ATL,17:11,17:39,115,115,28,17:34,5,0,0,0,0,28
DL,02/19/2021,1347,N953AT,ATL,09:03,08:43,123,104,-20,08:35,8,0,0,0,0,0
DL,02/19/2021,1360,N608AT,ATL,15:51,15:31,121,105,-20,15:22,9,0,0,0,0,0
DL,02/19/2021,1374,N995AT,ATL,23:31,23:12,115,102,-19,23:07,5,0,0,0,0,0
DL,02/19/2021,2204,N717JL,ATL,12:15,12:00,115,103,-15,11:51,9,0,0,0,0,0
DL,02/20/2021,0684,N116DU,SLC,14:10,14:02,185,177,-8,13:55,7,0,0,0,0,0
DL,02/20/2021,0746,N108DQ,SLC,22:07,21:43,182,163,-24,21:35,8,0,0,0,0,0
DL,02/20/2021,0898,N131DU,SEA,17:25,21:39,235,218,254,21:30,9,64,0,0,0,190
DL,02/20/2021,1332,N996AT,ATL,18:56,19:20,126,120,24,19:09,11,3,0,0,0,21
DL,02/20/2021,1347,N979AT,ATL,09:03,08:56,123,116,-7,08:47,9,0,0,0,0,0
DL,02/20/2021,1360,N965AT,ATL,15:51,15:44,121,116,-7,15:38,6,0,0,0,0,0
DL,02/20/2021,1374,N988AT,ATL,23:31,23:41,115,116,10,23:34,7,0,0,0,0,0
DL,02/20/2021,2204,N991AT,ATL,12:15,12:13,115,115,-2,12:05,8,0,0,0,0,0
DL,02/21/2021,0684,N306DU,SLC,12:42,12:16,192,175,-26,12:06,10,0,0,0,0,0
DL,02/21/2021,0699,N130DU,SLC,18:30,18:44,180,199,14,18:23,21,0,0,0,0,0
DL,02/21/2021,0746,N137DU,SLC,22:07,21:58,182,183,-9,21:49,9,0,0,0,0,0
DL,02/21/2021,0898,N133DU,SEA,17:25,18:31,235,270,66,18:09,22,0,0,35,0,31
DL,02/21/2021,1319,N978AT,ATL,20:59,20:45,120,115,-14,20:35,10,0,0,0,0,0
DL,02/21/2021,1332,N991AT,ATL,17:11,17:14,115,115,3,17:05,9,0,0,0,0,0
DL,02/21/2021,1347,N981AT,ATL,09:03,08:54,123,114,-9,08:46,8,0,0,0,0,0
DL,02/21/2021,1360,N943AT,ATL,15:51,15:43,121,113,-8,15:36,7,0,0,0,0,0
DL,02/21/2021,1374,N955AT,ATL,23:31,23:21,115,110,-10,23:13,8,0,0,0,0,0
DL,02/21/2021,2204,N948AT,ATL,12:15,12:13,115,118,-2,12:03,10,0,0,0,0,0
DL,02/22/2021,0684,N307DU,SLC,12:42,12:41,192,204,-1,12:27,14,0,0,0,0,0
DL,02/22/2021,0699,N136DQ,SLC,18:30,18:21,180,176,-9,18:08,13,0,0,0,0,0
DL,02/22/2021,0746,N108DQ,SLC,22:07,21:50,182,167,-17,21:43,7,0,0,0,0,0
DL,02/22/2021,0898,N131DU,SEA,17:25,17:47,235,228,22,17:34,13,22,0,0,0,0
DL,02/22/2021,1319,N954AT,ATL,20:59,20:53,120,117,-6,20:47,6,0,0,0,0,0
DL,02/22/2021,1332,N945AT,ATL,17:11,17:12,115,119,1,17:04,8,0,0,0,0,0
DL,02/22/2021,1347,N928AT,ATL,09:03,08:54,123,115,-9,08:47,7,0,0,0,0,0
DL,02/22/2021,1360,N978AT,ATL,15:51,15:42,121,116,-9,15:32,10,0,0,0,0,0
DL,02/22/2021,1374,N977AT,ATL,23:31,23:29,115,116,-2,23:24,5,0,0,0,0,0
DL,02/22/2021,2204,N997AT,ATL,12:15,12:12,115,118,-3,12:04,8,0,0,0,0,0
DL,02/23/2021,0684,N305DU,SLC,14:10,13:59,185,180,-11,13:53,6,0,0,0,0,0
DL,02/23/2021,0746,N124DU,SLC,22:07,21:25,182,146,-42,21:20,5,0,0,0,0,0
DL,02/23/2021,0898,N108DQ,SEA,17:25,17:01,235,215,-24,16:54,7,0,0,0,0,0
DL,02/23/2021,1332,N997AT,ATL,18:56,18:45,126,120,-11,18:36,9,0,0,0,0,0
DL,02/23/2021,1347,N943AT,ATL,09:03,09:01,123,125,-2,08:52,9,0,0,0,0,0
DL,02/23/2021,1360,N998AT,ATL,15:51,15:38,121,112,-13,15:33,5,0,0,0,0,0
DL,02/23/2021,1374,N977AT,ATL,23:31,23:31,115,118,0,23:25,6,0,0,0,0,0
DL,02/23/2021,2204,N896AT,ATL,12:15,12:19,115,122,4,12:11,8,0,0,0,0,0
DL,02/24/2021,0684,N305DU,SLC,14:10,14:05,185,185,-5,13:56,9,0,0,0,0,0
DL,02/24/2021,0746,N136DQ,SLC,22:07,21:40,182,161,-27,21:34,6,0,0,0,0,0
DL,02/24/2021,0898,N130DU,SEA,17:25,17:17,235,231,-8,17:07,10,0,0,0,0,0
DL,02/24/2021,1332,N954AT,ATL,18:56,18:39,126,111,-17,18:31,8,0,0,0,0,0
DL,02/24/2021,1347,N982AT,ATL,09:03,08:46,123,109,-17,08:38,8,0,0,0,0,0
DL,02/24/2021,1360,N990AT,ATL,15:51,15:39,121,114,-12,15:33,6,0,0,0,0,0
DL,02/24/2021,1374,N944AT,ATL,23:31,23:31,115,103,0,23:25,6,0,0,0,0,0
DL,02/24/2021,2204,N954AT,ATL,12:15,12:13,115,114,-2,12:03,10,0,0,0,0,0
DL,02/25/2021,0684,N134DU,SLC,12:42,12:38,192,196,-4,12:28,10,0,0,0,0,0
DL,02/25/2021,0699,N131DU,SLC,18:30,18:46,180,179,16,18:34,12,16,0,0,0,0
DL,02/25/2021,0746,N118DU,SLC,22:07,21:51,182,173,-16,21:44,7,0,0,0,0,0
DL,02/25/2021,0898,N124DU,SEA,17:25,17:24,235,235,-1,17:06,18,0,0,0,0,0
DL,02/25/2021,1319,N965AT,ATL,20:59,21:15,120,110,16,21:09,6,16,0,0,0,0
DL,02/25/2021,1332,N990AT,ATL,17:11,17:06,115,112,-5,17:00,6,0,0,0,0,0
DL,02/25/2021,1347,N974AT,ATL,09:03,08:56,123,119,-7,08:40,16,0,0,0,0,0
DL,02/25/2021,1360,N607AT,ATL,15:51,15:42,121,112,-9,15:37,5,0,0,0,0,0
DL,02/25/2021,1374,N978AT,ATL,23:31,23:29,115,117,-2,23:20,9,0,0,0,0,0
DL,02/25/2021,2204,N971AT,ATL,12:15,12:15,115,118,0,12:10,5,0,0,0,0,0
DL,02/26/2021,0684,N134DU,SLC,12:42,12:31,192,183,-11,12:20,11,0,0,0,0,0
DL,02/26/2021,0699,N129DU,SLC,18:30,18:20,180,178,-10,18:00,20,0,0,0,0,0
DL,02/26/2021,0746,N130DU,SLC,22:07,21:38,182,159,-29,21:30,8,0,0,0,0,0
DL,02/26/2021,0898,N136DQ,SEA,17:25,17:20,235,235,-5,16:58,22,0,0,0,0,0
DL,02/26/2021,1319,N896AT,ATL,20:59,20:56,120,116,-3,20:50,6,0,0,0,0,0
DL,02/26/2021,1332,N954AT,ATL,17:11,17:00,115,109,-11,16:55,5,0,0,0,0,0
DL,02/26/2021,1347,N926AT,ATL,09:03,08:51,123,114,-12,08:41,10,0,0,0,0,0
DL,02/26/2021,1360,N988AT,ATL,15:51,15:45,121,117,-6,15:38,7,0,0,0,0,0
DL,02/26/2021,1374,N997AT,ATL,23:31,23:27,115,116,-4,23:20,7,0,0,0,0,0
